word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
ασπρο,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ασσος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αστατος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
αστεγος,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
αστοργος,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
αστοχος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ασυλο,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
ασυλο ανιατων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ασχετος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ασχημος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ασωτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατακτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατλας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατομο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατομο με αναπηρια,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ατομο με ειδικες αναγκες,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ατονος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ατοπος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατρακτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατρωτος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατυπος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ατυχος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
αφατος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αφθαρτος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αφθονη,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αφθονος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
αφιξη,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
αφλεκτος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αφωνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αχρηστος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αχρωμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αχυρο,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αψαλτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αψητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αψογος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αψυχος,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
αωρο,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
αϋλος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
εβδομος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εβενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εγγραφη κλητευση για καταθεση ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εγγραφο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εγκαιρος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εγκαυμα,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
εγκλειστος,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
εγκλημα,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εγκριση,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
εγνοια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εγχρωμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εγχυση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εδαφος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
εδρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εθιμο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εθνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
εκβαση,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκδοση,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
εκδοση εγκληματια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκθεμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκθεση,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκκληση,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
εκκριση,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
εκλειψη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκπληκτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
εκπληξη,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
εκπλυση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκπτωση,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκπτωτος ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκρηξη,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
εκσταση,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
εκτακτα κερδη,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκτακτος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκταση,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
εκτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκτρωση,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
εκφραση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εκφυλος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
εκχυση,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ελαβε,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελασμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελατο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελεγχος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελεος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελευση,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
εληξε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελιξ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελκηθρο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελκομαι,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ελκος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ελλειμμα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελλειψη,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ελλειψη σεβασμου,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελξη,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ελος,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
εμαθα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμβαδο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμβασμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμβλημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμβολο,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
εμβρυο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμεινε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμμεσος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμμεσος φορος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμμηνα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμμηνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμμονη ιδεα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμπειρος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
εμπιστος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμπνευση,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
εμπορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
εμπορος λιανικης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμφαση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμφραξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμφυτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εμφυτος ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενα κομματι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εναρξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εναστρος,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ενατος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εναυσμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενδειξη,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ενδυμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενεση,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ενζυμο,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ενθερμα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενθερμος ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενιωσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εννοια,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενοικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενοικος ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενοπλος,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ενορκοι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ενοχος,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ενσταση,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενστικτο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενταλμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενταξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ενταση,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εντεκα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εντερα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εντερο,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
εντομο,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
εντονα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εντονος,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
ενωση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εξαλλος,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
εξαρση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εξοδα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εξοδος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
εξοδος πληθους,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εξοχος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
εξυπνος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
εξω,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
εξω φρενων,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εξωση,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
επαθε βλαβη,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επαθλο,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
επαινος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
επαρση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επαυλη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επιπλα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
επος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εργα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εργο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ερεισμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ερευνα,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ερημο,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ερημος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ερμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ερμαιο,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ερπης,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ερπομαι,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ερπω,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ερπων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ερχομαι σε δικη,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
ερωτας,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
εσκυψε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εσοδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εσπασαν,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εσπασε,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ετοιμος,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ετος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ετσι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εφεση,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
εφηβοι,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εφηβος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εφιππος αστυνομικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εφορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εχασαν τη ζωη τους,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
εχει,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
εχει ληξει,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εχει μετατραπει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εχθρα,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
εχουν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εχουν αναφερθει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
εχω ταση προς εμετο,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
εχω τα προσοντα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Με εξογκωματα,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ηλιος,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
ημερος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ημισυ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ηπειρος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ηρεμος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ηρωας,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
ησυχα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ησυχος ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ηττα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ηχος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιασπις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιδρυμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιλιγγος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ινα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιντσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιριδα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ισος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιχνη ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ιχνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αερας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αεριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αεριος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αηττητος,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
αιθουσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αιθουσα χορου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αιθριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αιμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αινιγμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αιρεση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αιρω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αισθημα απωλειας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αισθηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αισχος,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
αιτημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβασιμος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβεβαιος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
αβιαστος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
αβανταζ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβεβαιοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβελτιωτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβλαβης,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβοηθητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβοκαντο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβουλητος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβυσσαλεος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
αγαπη,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
αγας,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
αγελαστος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
αγεννητος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγερωχος,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαθοσυνη,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγαθος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
αγαλματινος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαλματιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαλματιδιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαμια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγανακτηση,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αγανακτισμενος,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαπημενος,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
αγαπητος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαστος ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγγαρεια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγειακος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγειογραφια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγειοπλαστης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγειοπλαστικη ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγελικος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγγελιοφορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αγελαδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγελαδιτσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγενης,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αγιαζω,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
αγιασμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγιασμος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγιοποιηση,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγιοκλημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγιοτητα,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
αγκαθι,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγκαλιασμα ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγκιστρι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγκαθωτο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγκαλιτσα,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγκαλια,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγκαλιαζω,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αγκιναρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγκυροβολημενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγκυροβολησε,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγκυροβολιο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
αγκωνας,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγνοημενος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αγνοω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγνωστικιστης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγνοτητα,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
αγνωστων στοιχειων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγορα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγοραζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγοραστης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγοραστικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγραμματος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
