word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
άρμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άρνηση,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άροτρο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άρρηκτος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
άρρωστος,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
άρχισε,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άρχοντας,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
άρωμα,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
άσεμνος,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άσκηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άσκοπος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άσπιλος,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
άσπλαχνος,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
άσπρο,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
άσσος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
άστατος,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
άστεγος,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
άστοργος,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
άστοχος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άσυλο,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5
άσυλο ανιάτων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
άσχετος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άσχημος,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άσωτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άτακτος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άτλας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άτομο,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
άτομο με αναπηρία,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
άτομο με ειδικές ανάγκες,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
άτονος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
άτοπος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άτρακτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άτρωτος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
άτυπος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άτυχος,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
άφατος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
άφθαρτος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
άφθονη,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
άφθονος,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0
άφιξη,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άφλεκτος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
άφωνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άχρηστος,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άχρωμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άχυρο,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
άψαλτος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άψητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
άψογος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
άψυχος,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
άωρο,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
άϋλος,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0
έβδομος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έβενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έγγραφη κλήτευση για κατάθεση ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έγγραφο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έγκαιρος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έγκαυμα,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
έγκλειστος,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
έγκλημα,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έγκριση,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
έγνοια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έγχρωμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έγχυση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έγχυση εις τον στόμαχο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έδαφος,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25
έδρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έθιμο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έθνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
έκβαση,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έκδοση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έκδοση εγκληματία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έκθεμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έκθεση,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
έκκληση,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έκκριση,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έκλειψη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έκπληκτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
έκπληξη,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0
έκπλυση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έκπτωση,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
έκπτωτος ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έκρηξη,0.3333333333333333,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.5,0.0
έκσταση,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
έκτακτα κέρδη,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έκτακτος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έκταση,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
έκτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έκτρωση,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έκφραση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έκφυλος,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έκχυση,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0
έλαβε,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
έλασμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έλατο,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έλεγχος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έλεος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έλευση,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
έληξε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έλιξ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έλκηθρο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έλκομαι,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έλκος,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έλλειμμα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έλλειψη,0.375,0.125,0.0,0.5,0.0,0.875,0.0,0.5,0.0,0.0
έλλειψη σεβασμού,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έλξη,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
έλξη της βαρύτητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έλος,0.0,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.0
έμαθα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμβαδο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμβασμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμβλημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμβολο,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
έμβρυο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμεινε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμμεσος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμμεσος φόρος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έμμηνα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έμμηνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμμονη ιδέα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμπειρος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333
έμπιστος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έμπνευση,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
έμπορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
έμπορος λιανικής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμφαση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμφραξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμφυτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έμφυτος ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ένα,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
ένα κομμάτι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένα νέο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έναρξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένας όπισθεν του άλλου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
έναστρος,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ένατος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έναυσμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένδειξη,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένδυμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένεση,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
ένζυμο,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ένθερμα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ένθερμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένθερμος ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένιωσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έννοια,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
ένοικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένοικος ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένοπλος,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
ένορκοι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ένοχος,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0
ένσταση,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ένστικτο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένταλμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένταξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ένταση,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
έντεκα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έντερα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έντερο,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έντομο,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
έντονα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έντονος,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
ένωση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έξαλλος,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0
έξαρση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έξοδα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έξοδος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
έξοδος πλήθους,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έξοχος,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
έξυπνος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
έξω,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
έξω φρενών,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έξωση,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έπαθε βλάβη,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έπαθλο,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
έπαινος,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
έπαρση,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έπαυλη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έπιπλα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έπος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
έργα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έργο,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
έρεισμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έρευνα,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
έρημο,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έρημος,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0
έρμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έρμαιο,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έρπης,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έρπομαι,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έρπω,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
έρπων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έρχομαι εις δίκη,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έρωτας,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
έσκυψε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έσοδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έσπασαν,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έσπασε,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
έτοιμος,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
έτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έτσι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έφεση,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
έφηβοι,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
έφηβος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έφιππος αστυνομικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έφορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έχασαν τη ζωή τους,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
έχει,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έχει λήξει,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
έχει μετατραπεί,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έχθρα,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0
έχουν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έχουν αναφερθεί,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έχω τάση προς εμετό,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
έχω τα προσόντα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
έχων εξογκώματα,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ήλιος,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
ήμερος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ήμισυ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ήπειρος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ήρεμος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ήρωας,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
ήσυχα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ήσυχος ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ήττα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ήχος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ίασπις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ίδρυμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ίλιγγος,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ίνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ίντσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ίριδα,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ίσος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ίσως,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ίχνη ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ίχνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αέρας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αέριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αέριος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αήττητος,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0
αίθουσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αίθουσα χορού,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αίθριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αίμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αίνιγμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αίρεση,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αίρω,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αίσθημα απώλειας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αίσθηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αίσχος,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
αίτημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβάσιμος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αβέβαιος,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5
αβίαστος,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
αβαντάζ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβεβαιότητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβελτίωτος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αβλαβής,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
αβοήθητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβοκάντο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αβούλητος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αβυσσαλέος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
αγάπη,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
αγάς,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
αγέλαστος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
αγέννητος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αγέρωχος,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αγαθοσύνη,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
αγαθός,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
αγαλμάτινος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαλμάτιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαλματίδιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγαμία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγανάκτηση,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αγανακτισμένος,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αγαπημένος,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
αγαπητός,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
αγαστός ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
αγγαρεία,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αγγειακός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγειογραφία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγειοπλάστης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγειοπλαστική ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγγελικός,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
αγγελιοφόρος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αγελάδα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγελαδίτσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγενής,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αγιάζω,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
αγιασμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αγιασμός,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
αγιοποίηση,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
αγιόκλημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
